future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
10,10.0,6.367,4.5,4.767,2030.0,0.09,0.105,1000000000.0,-0.008,0.083,0.05,0.094,0.106,-0.006,-0.05,-0.108,600000000000.0,5344444444.444,2400000000.0,11277777777.778,15000000000.0,9000000000.0,2444444444.444,7222222222.222,2077777777.778,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,7259727636660.601,4400000000.0,2400000000.0,5553302461.408346,10569574937.2834,1.0,1.0,1.0,2077777777.0,1000000000.0,528478746864.17,150103.70290921346,2690.4236733063744,953.6802378370858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551482461.0,820000000.0,2077777776.0,0.0,3772702945.0,0.0,0.0,0.0,5551482461.0,2420000000.0,2077777776.0,2399500000.0,10569564937.0,0.0,0.0,0.0,99436038055.01247,191400000000.0,87333333314.99998,19473826431.685535,202356802168.30197,10.000000000000002,10.000000000000002,10.000000000000002
11,8.233,6.367,4.5,0.7,2045.0,0.08,0.04,1000000000.0,-0.036,0.1,-0.083,0.072,0.128,0.039,0.067,-0.132,700000000000.0,2000000000.0,5200000000.0,4666666666.667,5000000000.0,6000000000.0,2222222222.222,15000000000.0,1233333333.333,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,10136469605384.49,2000000000.0,5200000000.0,2231105835.5157027,5000000000.0,1.0,2222222222.0,15000000000.0,1233333333.0000005,278244233.4206281,308324999995.0,98101.18151553161,2560.2173249223506,851.2186167243793,0.0,0.0,1233333332.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1233333332.0,0.0,2499990000.0,0.0,0.0,0.0,2229285836.0,20000000.0,1233333332.0,5199500000.0,4999990000.0,2222222221.0,14999999999.0,0.0,44649416710.31405,149400000000.0,67833333325.00001,89507499989.99998,103237436232.94485,20372313721.74111,225000000010.0,10.000000000000002
12,4.7,2.5,8.5,6.8,2045.0,0.07,0.04,400000000.0,-0.174,0.1,-0.117,0.106,0.139,0.039,0.1,-0.034,500000000000.0,2477777777.778,3800000000.0,12600000000.0,13333333333.333,4000000000.0,2888888888.889,8777777777.778,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6032986589593.627,2477777777.0,2578106770.5231586,1820000.0000000002,12000000000.0,1.0,1.0,2690465700.2941184,2288888888.0,243044444.39,373475833810.0,67746.08787133836,2506.7219778451486,665.7355726551252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,2288888887.0,0.0,4366589486.0,0.0,0.0,0.0,0.0,497777777.0,2288888887.0,2577606771.0,11999990000.0,0.0,2690465699.0,0.0,27300000.0,138566666655.0,102999999970.0,13288567705.231583,231665137138.29788,10.000000000000002,13452328511.470589,10.000000000000002
13,6.467,8.3,4.5,6.8,2040.0,0.07,0.04,300000000.0,-0.091,-0.017,0.017,0.117,0.15,-0.017,0.083,-0.034,700000000000.0,3433333333.333,1700000000.0,3344444444.444,13333333333.333,8000000000.0,2222222222.222,1000000000.0,1655555555.556,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,9705381657003.557,3180000000.0,1700000000.0,1964632942.74554,12499999999.999998,1.0,19909805.600002714,1000000000.0,1655555555.0,300000000.0,438635470626.0,137983.98240981984,3359.035578255176,1059.8898969338084,0.0,1200000000.0,1655555554.0,0.0,395162284.0,0.0,0.0,0.0,1386886123.0,1200000000.0,1655555554.0,1699500000.0,4990408317.0,0.0,0.0,0.0,1962812943.0,1200000000.0,1655555554.0,1699500000.0,12499990000.0,19909805.0,999999999.0,0.0,60265425316.63774,212397046814.35245,115888888859.99997,42507500000.0,259639915022.4215,199098066.00002715,9102125910.588245,10.000000000000002
14,8.233,6.367,8.5,6.8,2035.0,0.08,0.17,800000000.0,-0.008,0.05,-0.017,0.061,0.072,0.017,0.067,-0.108,600000000000.0,6300000000.0,3100000000.0,9955555555.556,6666666666.667,8000000000.0,3333333333.333,13444444444.444,1444444444.444,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,8270788812648.232,4400000000.0,3100000000.0,2412648346.0634403,6525824339.519864,1.0,1.0,7049307324.891965,1444444444.0,800000000.0,490545097474.33496,131084.31641004817,2514.8744251804555,866.2349973010527,0.0,400000000.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,0.0,1220000000.0,1444444443.0,0.0,2931592344.0,0.0,0.0,0.0,2410828346.0,2420000000.0,1444444443.0,3099500000.0,6525814340.0,0.0,7049307324.0,0.0,48280266921.268814,213400000000.0,79444444430.0,43507499995.0,139703538537.06543,10.000000000000002,75664250096.6657,10.000000000000002
15,8.233,4.433,8.5,0.7,2035.0,0.09,0.04,400000000.0,-0.202,0.083,-0.117,0.117,0.072,0.039,0.017,-0.157,500000000000.0,3433333333.333,3800000000.0,3344444444.444,5000000000.0,6000000000.0,2666666666.667,15000000000.0,1655555555.556,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6903449603773.746,3433333333.0,3800000000.0,1820000.0000000002,4000000000.0,1.0,2666666666.0000005,3462060557.0000005,1655555555.0,332199999.97,290110545254.50006,88623.60201742273,2409.1450006742493,728.4266899004999,0.0,0.0,1655555554.0,0.0,0.0,0.0,0.0,0.0,0.0,820000000.0,1655555554.0,0.0,3999990000.0,0.0,0.0,0.0,0.0,1453333333.0,1655555554.0,3799500000.0,3999990000.0,2666666665.0,3462060556.0,0.0,27300000.0,182899999995.0,82777777759.99998,50507499995.0,122500149990.0,26666666670.000004,34620605580.0,10.000000000000002
16,6.467,6.367,12.5,6.8,2045.0,0.08,0.17,400000000.0,-0.036,0.067,0.05,0.072,0.106,-0.039,0.1,-0.23,500000000000.0,4388888888.889,300000000.0,700000000.0,8333333333.333,10000000000.0,3777777777.778,10333333333.333,1655555555.556,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,7286704999077.39,4388888888.000001,300000000.0,403714965.954349,8333333332.999999,1.0,1.0,3901050783.473973,1655555555.0,400000000.0,373475922199.33496,118715.9616968277,1765.3189279371768,619.7447251515339,0.0,800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,401894966.0,1620000000.0,1655555554.0,0.0,3385041423.0,0.0,0.0,0.0,401894966.0,2408888888.0,1655555554.0,299500000.0,8333323333.0,0.0,3901050782.0,0.0,8301598293.7620945,235233333320.0,66222222209.99999,6007500000.0,160238623088.3122,10.000000000000002,23996723067.92576,10.000000000000002
17,10.0,4.433,12.5,6.8,2045.0,0.07,0.105,800000000.0,-0.119,0.05,-0.017,0.106,0.05,0.039,0.05,-0.108,800000000000.0,4866666666.667,1700000000.0,12600000000.0,10000000000.0,3000000000.0,2000000000.0,2555555555.556,2288888888.889,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,12096318840427.672,4400000000.0,1700000000.0,4564791672.375304,5731744199.3933,1.0,1.0,2555555555.0,2288888888.0,800000000.0,373476098839.665,232021.57519725958,4925.460677288952,1663.9653488779811,0.0,1599999999.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,4562971672.0,2419999999.0,2288888887.0,1699500000.0,2189106288.0,0.0,0.0,0.0,4562971672.0,2420000000.0,2288888887.0,1699500000.0,5731734199.0,0.0,2555555554.0,0.0,168998857387.1718,279399999945.0,160222222170.0,49810573516.62967,116012791401.19852,10.000000000000002,25555555560.0,10.000000000000002
18,6.467,6.367,12.5,4.767,2050.0,0.08,0.17,900000000.0,-0.036,0.017,0.083,0.139,0.083,0.006,0.083,-0.108,800000000000.0,4866666666.667,1700000000.0,700000000.0,6666666666.667,10000000000.0,4000000000.0,10333333333.333,811111111.111,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10.0,2.5,0.5,0.7,2040.0,0.09,0.04,1000000000.0,-0.063,0.083,-0.017,0.094,0.106,0.017,0.0,-0.206,600000000000.0,5344444444.444,1000000000.0,4666666666.667,6666666666.667,1000000000.0,2000000000.0,7222222222.222,2077777777.778,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,8279949190430.311,4400000000.0,1000000000.0,4666666666.0,6666666666.0,1.0,2000000000.0,1355744814.375423,2077777777.0,621333333.3028,343078440150.31396,161312.86254737407,2571.0033339369993,941.576689877,0.0,800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620000000.0,2077777776.0,0.0,3227297057.0,0.0,0.0,0.0,4664846666.0,2420000000.0,2077777776.0,999500000.0,6666656666.0,1999999999.0,1355744813.0,0.0,82527299990.0,235400000000.0,83111111089.99998,20007500000.0,138617916674.36862,20000000010.0,20336172225.631348,10.000000000000002
